,time_code,emotion_values.grief,emotion_values.joy,emotion_values.disgust,emotion_values.outofbreath,emotion_values.pain,emotion_values.amazement,emotion_values.anger,emotion_values.cheekiness,emotion_values.sadness,emotion_values.fear
24,1.4999375343322754,0.0,0.007960067130625248,0.00030133320251479745,0.0,0.0,0.0,0.24217934906482697,0.0,0.0,2.6052448447444476e-05
25,1.5333125591278076,0.0,0.0077203079126775265,0.0002917129313573241,0.0,0.0,0.0,0.24566824734210968,0.0,0.0,2.8661788746831007e-05
26,1.5666249990463257,0.0,0.007415831089019775,0.00027959345607087016,0.0,0.0,0.0,0.24902188777923584,0.0,0.0,3.150162228848785e-05
27,1.600000023841858,0.0,0.007075161207467318,0.0002660835161805153,0.0,0.0,0.0,0.2522200644016266,0.0,0.0,3.443524838075973e-05
28,1.633312463760376,0.0,0.00671765860170126,0.0002519353583920747,0.0,0.0,0.0,0.25525274872779846,0.0,0.0,3.737147926585749e-05
29,1.6666250228881836,0.0,0.006356308702379465,0.00023765316291246563,0.0,0.0,0.0,0.25811660289764404,0.0,0.0,4.0250692109111696e-05
30,1.7000000476837158,0.0,0.0059996722266077995,0.00022356907720677555,0.0,0.0,0.0,0.260812908411026,0.0,0.0,4.303505920688622e-05
31,1.7333124876022339,0.0,0.005653247237205505,0.00020989609765820205,0.0,0.0,0.0,0.2633458077907562,0.0,0.0,4.57017777080182e-05
32,1.7666250467300415,0.0,0.005320423282682896,0.00019676516239997,0.0,0.0,0.0,0.26572132110595703,0.0,0.0,4.823830022360198e-05
33,1.7999999523162842,0.0,0.00499738147482276,0.0001842509809648618,0.0,0.0,0.0,0.26795563101768494,0.0,0.0,4.961824379279278e-05
34,1.8333125114440918,0.0,0.004687190987169743,0.000172390035004355,0.0,0.0,0.0,0.27005302906036377,0.0,0.0,5.0214963266626e-05
35,1.8666249513626099,0.0,0.004391600843518972,0.00016119306383188814,0.0,0.0,0.0,0.27201905846595764,0.0,0.0,5.028803934692405e-05
36,1.8999375104904175,0.0,0.004111461341381073,0.00015065385377965868,0.0,0.0,0.0,0.2738598883152008,0.0,0.0,5.001753743272275e-05
37,1.9333125352859497,0.0,0.003847019048407674,0.000140755160828121,0.0,0.0,0.0,0.27558213472366333,0.0,0.0,4.952797826263122e-05
38,1.9666249752044678,0.0,0.003598121227696538,0.00013147291610948741,0.0,0.0,0.0,0.27719244360923767,0.0,0.0,4.89050944452174e-05
39,2.0,0.0,0.0033643569331616163,0.0001227790635311976,0.0,0.0,0.0,0.2786974310874939,0.0,0.0,4.820755930268206e-05
40,2.0333125591278076,0.0,0.003145155031234026,0.00011464348790468648,0.0,0.0,0.0,0.28010353446006775,0.0,0.0,4.747520142700523e-05
41,2.0666251182556152,0.0,0.0029398517217487097,0.00010703538282541558,0.0,0.0,0.0,0.2814168334007263,0.0,0.0,4.673474541050382e-05
42,2.0999999046325684,0.0,0.0027477345429360867,9.992404375225306e-05,0.0,0.0,0.0,0.28264331817626953,0.0,0.0,4.6003799070604146e-05
43,2.133312463760376,0.0,0.0025680747348815203,9.327947918791324e-05,0.0,0.0,0.0,0.2837885022163391,0.0,0.0,4.5293687435332686e-05
44,2.1666250228881836,0.0,0.0024000457488000393,8.707278175279498e-05,0.0,0.0,0.0,0.2848578989505768,0.0,0.0,4.458331022760831e-05
45,2.200000047683716,0.0,0.0022429758682847023,8.127628825604916e-05,0.0,0.0,0.0,0.2858564257621765,0.0,0.0,4.3886964704142883e-05
46,2.2333126068115234,0.0,0.0020962075795978308,7.586371793877333e-05,0.0,0.0,0.0,0.2867886424064636,0.0,0.0,4.321370943216607e-05
47,2.266624927520752,0.0,0.0019591047894209623,7.081023068167269e-05,0.0,0.0,0.0,0.2876589298248291,0.0,0.0,4.256901593180373e-05
48,2.299999952316284,0.0,0.0018310589948669076,6.609241245314479e-05,0.0,0.0,0.0,0.2884713113307953,0.0,0.0,4.195586734567769e-05
49,2.333312511444092,0.0,0.001711491378955543,6.168825348140672e-05,0.0,0.0,0.0,0.2892296612262726,0.0,0.0,4.1375591536052525e-05
50,2.3666250705718994,0.0,0.001599854207597673,5.757711187470704e-05,0.0,0.0,0.0,0.28993749618530273,0.0,0.0,4.0828399505699053e-05
51,2.4000000953674316,0.0,0.0014956308295950294,5.3739619033876806e-05,0.0,0.0,0.0,0.29059818387031555,0.0,0.0,4.031376738566905e-05
52,2.43331241607666,0.0,0.0013983356766402721,5.015766873839311e-05,0.0,0.0,0.0,0.29121488332748413,0.0,0.0,3.9830702007748187e-05
53,2.4666249752044678,0.0,0.001307512866333127,4.6814308007014915e-05,0.0,0.0,0.0,0.2917904555797577,0.0,0.0,3.9377915527438745e-05
54,2.4999375343322754,0.0,0.0012227351544424891,4.369368980405852e-05,0.0,0.0,0.0,0.2923277020454407,0.0,0.0,3.8953970943111926e-05
55,2.5333125591278076,0.0,0.0011436529457569122,4.078101119375788e-05,0.0,0.0,0.0,0.2928278148174286,0.0,0.0,3.901856325683184e-05
56,2.5666251182556152,0.0,0.0010698732221499085,3.806244058068842e-05,0.0,0.0,0.0,0.29329371452331543,0.0,0.0,3.9401045796694234e-05
57,2.5999999046325684,0.0,0.0010010335827246308,3.552505950210616e-05,0.0,0.0,0.0,0.29372793436050415,0.0,0.0,3.9983562601264566e-05
58,2.633312463760376,0.0,0.0009367981110699475,3.315680442028679e-05,0.0,0.0,0.0,0.2941327691078186,0.0,0.0,4.0685117710381746e-05
59,2.6666250228881836,0.0,0.0008768555708229542,3.094640851486474e-05,0.0,0.0,0.0,0.2945103049278259,0.0,0.0,4.145041748415679e-05
60,2.700000047683716,0.0,0.0008209164952859282,2.8883352570119314e-05,0.0,0.0,0.0,0.2948624789714813,0.0,0.0,4.224205622449517e-05
61,2.7333126068115234,0.0,0.0007687118486501276,2.6957823138218373e-05,0.0,0.0,0.0,0.2951909899711609,0.0,0.0,4.303507012082264e-05
62,2.799999952316284,0.0,0.0007199910469353199,2.5160656150546856e-05,0.0,0.0,0.0,0.29549750685691833,0.0,0.0,4.381312464829534e-05
63,2.833312511444092,0.0,0.0006745208520442247,2.348329326196108e-05,0.0,0.0,0.0,0.29578351974487305,0.0,0.0,4.456583701539785e-05
64,2.8666250705718994,0.0,0.0006320836837403476,2.191774910897948e-05,0.0,0.0,0.0,0.29605039954185486,0.0,0.0,4.528694262262434e-05
65,2.899937391281128,0.0,0.0005924769211560488,2.0456573111005127e-05,0.0,0.0,0.0,0.29629942774772644,0.0,0.0,4.5972978114150465e-05
66,2.93331241607666,0.0,0.0005547510227188468,1.9725377569557168e-05,0.0,0.0,0.0,0.2965332865715027,0.0,0.0,4.612084376276471e-05
67,2.9666249752044678,0.0,0.0005190083757042885,1.948572571564e-05,0.0,0.0,0.0,0.2967524826526642,0.0,0.0,4.5914148358860984e-05
68,3.0,0.0,0.00048527633771300316,1.95720094779972e-05,0.0,0.0,0.0,0.29695773124694824,0.0,0.0,4.5479933760361746e-05
69,3.0333125591278076,0.0,0.0004535325861070305,1.9869512470904738e-05,0.0,0.0,0.0,0.29714977741241455,0.0,0.0,4.490576247917488e-05
70,3.0666251182556152,0.0,0.00042372263851575553,2.0299059542594478e-05,0.0,0.0,0.0,0.2973293662071228,0.0,0.0,4.425163569976576e-05
71,3.0999999046325684,0.0,0.0003957723965868354,2.0806288375752047e-05,0.0,0.0,0.0,0.2974971830844879,0.0,0.0,4.355835699243471e-05
72,3.133312463760376,0.0,0.00036959609133191407,2.1354120690375566e-05,0.0,0.0,0.0,0.29765400290489197,0.0,0.0,4.285336035536602e-05
73,3.1666250228881836,0.0,0.00034510233672335744,2.1917527192272246e-05,0.0,0.0,0.0,0.2978004515171051,0.0,0.0,4.21548102167435e-05
74,3.200000047683716,0.0,0.0003221977094653994,2.247983866254799e-05,0.0,0.0,0.0,0.2979372441768646,0.0,0.0,4.1474439058220014e-05
75,3.2333126068115234,0.0,0.0003007893974427134,2.303019027749542e-05,0.0,0.0,0.0,0.2980649769306183,0.0,0.0,4.0819555579219013e-05
76,3.266624927520752,0.0,0.00028078682953491807,2.356171899009496e-05,0.0,0.0,0.0,0.29818421602249146,0.0,0.0,4.019442349090241e-05
77,3.299999952316284,0.0,0.0002621027815621346,2.4027320250752382e-05,0.0,0.0,0.0,0.29829561710357666,0.0,0.0,3.956833461415954e-05
78,3.333312511444092,0.0,0.00024465378373861313,2.4440540073555894e-05,0.0,0.0,0.0,0.2983996570110321,0.0,0.0,3.895414556609467e-05
79,3.3666250705718994,0.0,0.00022836070274934173,2.4811268303892575e-05,0.0,0.0,0.0,0.2984968423843384,0.0,0.0,3.83600163331721e-05
80,3.4000000953674316,0.0,0.00021314866899047047,2.5146826374111697e-05,0.0,0.0,0.0,0.2985875606536865,0.0,0.0,3.779087637667544e-05
81,3.43331241607666,0.0,0.0001989471638808027,2.5452691261307336e-05,0.0,0.0,0.0,0.29867225885391235,0.0,0.0,3.7249446904752403e-05
82,3.4666249752044678,0.0,0.0001856899179983884,2.5733041184139438e-05,0.0,0.0,0.0,0.2987513244152069,0.0,0.0,3.673694300232455e-05
83,3.4999375343322754,0.0,0.00017331470735371113,2.5991115762735717e-05,0.0,0.0,0.0,0.29882514476776123,0.0,0.0,3.625359386205673e-05
84,3.5333125591278076,0.0,0.0001617632806301117,2.622947249619756e-05,0.0,0.0,0.0,0.2988940477371216,0.0,0.0,3.579895565053448e-05
85,3.5666251182556152,0.0,0.0001509810972493142,2.6450183213455603e-05,0.0,0.0,0.0,0.29895836114883423,0.0,0.0,3.5372169804759324e-05
86,3.5999999046325684,0.0,0.0001409171090926975,2.6654948669602163e-05,0.0,0.0,0.0,0.29901838302612305,0.0,0.0,3.4972115827258676e-05
87,3.633312463760376,0.0,0.00013152361498214304,2.684520040929783e-05,0.0,0.0,0.0,0.2990744411945343,0.0,0.0,3.459752770140767e-05
88,3.6666250228881836,0.0,0.00012333161430433393,2.6432595404912718e-05,0.0,0.0,0.0,0.2991267144680023,0.0,0.0,3.426649345783517e-05
89,3.700000047683716,0.0,0.00011608840577537194,2.56343737419229e-05,0.0,0.0,0.0,0.29917553067207336,0.0,0.0,3.397053660592064e-05
90,3.7333126068115234,0.0,0.00010960994404740632,2.4600181859568693e-05,0.0,0.0,0.0,0.29922106862068176,0.0,0.0,3.3703414374031126e-05
91,3.766624927520752,0.0,0.00010376069258200005,2.343250707781408e-05,0.0,0.0,0.0,0.2992635667324066,0.0,0.0,3.3460477425251156e-05
92,3.799999952316284,0.0,9.843950829235837e-05,2.2200974854058586e-05,0.0,0.0,0.0,0.29930323362350464,0.0,0.0,3.323819692013785e-05
93,3.833312511444092,0.0,9.356974624097347e-05,2.0952355043846183e-05,0.0,0.0,0.0,0.29934024810791016,0.0,0.0,3.3033858926501125e-05
94,3.8666250705718994,0.0,8.909231837606058e-05,1.9717541363206692e-05,0.0,0.0,0.0,0.2993748188018799,0.0,0.0,3.284532795078121e-05
95,3.899937391281128,0.0,8.496075315633789e-05,1.8516448108130135e-05,0.0,0.0,0.0,0.299407035112381,0.0,0.0,3.267089414293878e-05
96,3.93331241607666,0.0,8.113778312690556e-05,1.7361404388793744e-05,0.0,0.0,0.0,0.29943713545799255,0.0,0.0,3.250916415709071e-05
97,3.9666249752044678,0.0,7.759289292152971e-05,1.625954610062763e-05,0.0,0.0,0.0,0.29946523904800415,0.0,0.0,3.235896292608231e-05
98,4.0,0.0,7.430058030877262e-05,1.5214475752145518e-05,0.0,0.0,0.0,0.29949143528938293,0.0,0.0,3.221930091967806e-05
99,4.0333123207092285,0.0,7.066359103191644e-05,1.571674511069432e-05,0.0,0.0,0.0,0.29950806498527527,0.0,9.642222948968993e-07,3.148367250105366e-05
100,4.066625118255615,0.0,6.687415589112788e-05,1.721990338410251e-05,0.0,0.0,0.0,0.2995181083679199,0.0,2.5391186682099942e-06,3.0373385015991516e-05
101,4.099999904632568,0.0,6.306089926511049e-05,1.9346905901329592e-05,0.0,0.0,0.0,0.29952362179756165,0.0,4.481491032493068e-06,2.9040529625490308e-05
102,4.133312702178955,0.0,5.9308356867404655e-05,2.1838950488017872e-05,0.0,0.0,0.0,0.2995260953903198,0.0,6.625100013479823e-06,2.7588921511778608e-05
103,4.166625022888184,0.0,5.567053085542284e-05,2.4519647922716103e-05,0.0,0.0,0.0,0.29952651262283325,0.0,8.857311513565946e-06,2.608875911391806e-05
104,4.199999809265137,0.0,5.218040678300895e-05,2.7269983547739685e-05,0.0,0.0,0.0,0.29952558875083923,0.0,1.1102765711257234e-05,2.458687777107116e-05
105,4.233312606811523,0.0,4.8856578359846026e-05,3.001081131515093e-05,0.0,0.0,0.0,0.29952380061149597,0.0,1.3311961993167643e-05,2.3113911083783023e-05
106,4.266624927520752,0.0,4.5707885874435306e-05,3.269060835009441e-05,0.0,0.0,0.0,0.29952147603034973,0.0,1.5453286323463544e-05,2.1689293134841137e-05
107,4.300000190734863,0.0,4.273658123565838e-05,3.5276938433526084e-05,0.0,0.0,0.0,0.2995188534259796,0.0,1.7507441953057423e-05,2.0324758224887773e-05
108,4.333312511444092,0.0,3.9940594433574006e-05,3.775047298404388e-05,0.0,0.0,0.0,0.29951611161231995,0.0,1.9463563148747198e-05,1.9026767404284328e-05
109,4.36662483215332,0.0,3.731507240445353e-05,4.01008510380052e-05,0.0,0.0,0.0,0.2995133101940155,0.0,2.131651490344666e-05,1.7798211047193035e-05
110,4.400000095367432,0.0,3.558348907972686e-05,4.141960380366072e-05,0.0,0.0,0.0,0.29951781034469604,0.0,2.2100775822764263e-05,1.6639591194689274e-05
111,4.43331241607666,0.0,3.44705767929554e-05,4.203799107926898e-05,0.0,0.0,0.0,0.29952698945999146,0.0,2.2171145246829838e-05,1.5549832824035548e-05
112,4.466625213623047,0.0,3.3784122933866456e-05,4.218643516651355e-05,0.0,0.0,0.0,0.2995390295982361,0.0,2.1773696062155068e-05,1.4526861377817113e-05
113,4.499937534332275,0.0,3.33900134137366e-05,4.202487616566941e-05,0.0,0.0,0.0,0.29955270886421204,0.0,2.1078558347653598e-05,1.356798384222202e-05
114,4.5333123207092285,0.0,3.3194788557011634e-05,4.166401777183637e-05,0.0,0.0,0.0,0.29956716299057007,0.0,2.0202827727189288e-05,1.2670157047978137e-05
115,4.566625118255615,0.0,3.313340130262077e-05,4.118017022847198e-05,0.0,0.0,0.0,0.2995818853378296,0.0,1.922662886499893e-05,1.1830174116767012e-05
116,4.599999904632568,0.0,3.3160686143673956e-05,4.062564403284341e-05,0.0,0.0,0.0,0.2995964288711548,0.0,1.8204313164460473e-05,1.1044780876545701e-05
117,4.633312702178955,0.0,3.324535646243021e-05,4.003602953162044e-05,0.0,0.0,0.0,0.29961058497428894,0.0,1.7172313164337538e-05,1.0310761354048736e-05
118,4.666625022888184,0.0,3.336582813062705e-05,3.943529009120539e-05,0.0,0.0,0.0,0.2996242046356201,0.0,1.6154626791831106e-05,9.62498779699672e-06
119,4.699999809265137,0.0,3.3507276384625584e-05,3.883928729919717e-05,0.0,0.0,0.0,0.29963722825050354,0.0,1.5166646335273981e-05,8.984448868432082e-06
120,4.733312606811523,0.0,3.365960219525732e-05,3.8258309359662235e-05,0.0,0.0,0.0,0.29964956641197205,0.0,1.4217832358554006e-05,8.386274203076027e-06
121,4.766624927520752,0.0,3.512349576340057e-05,3.711356839630753e-05,0.0,0.0,0.0,0.2936846911907196,0.0,1.3313584531715605e-05,9.064749974641018e-06
122,4.800000190734863,0.0,3.7415000406326726e-05,3.562340134521946e-05,0.0,0.0,0.0,0.28393393754959106,0.0,1.2456536751415115e-05,1.056373366736807e-05
123,4.833312511444092,0.0,4.0201382944360375e-05,3.393735460122116e-05,0.0,0.0,0.0,0.2719047963619232,0.0,1.1647468454611953e-05,1.2568802958412562e-05
124,4.86662483215332,0.0,4.325535337557085e-05,3.215705874026753e-05,0.0,0.0,0.0,0.25862768292427063,0.0,1.088592762243934e-05,1.4864413969917223e-05
125,4.899937629699707,0.0,4.6423076128121465e-05,3.0350791348610073e-05,0.0,0.0,0.0,0.24480077624320984,0.0,1.0170668247155845e-05,1.7303933418588713e-05
126,4.93331241607666,0.0,4.960176011081785e-05,2.8563683372340165e-05,0.0,0.0,0.0,0.23089119791984558,0.0,9.499952284386382e-06,1.9788683857768774e-05
127,4.966625213623047,0.0,5.272402995615266e-05,2.6824827727978118e-05,0.0,0.0,0.0,0.21720579266548157,0.0,8.871752470440697e-06,2.2253285351325758e-05
128,5.0,0.0,5.574699389399029e-05,2.515228152333293e-05,0.0,0.0,0.0,0.20394057035446167,0.0,8.28389329399215e-06,2.46554354816908e-05
129,5.0333123207092285,0.0,5.8644622185966e-05,2.3556503947474994e-05,0.0,0.0,0.0,0.19121518731117249,0.0,7.7341474025161e-06,2.6968738893629052e-05
130,5.066625118255615,0.0,6.140241021057591e-05,2.204280099249445e-05,0.0,0.0,0.0,0.179096981883049,0.0,7.220297902676975e-06,2.917773053923156e-05
131,5.099999904632568,0.0,6.401368591468781e-05,2.0612993466784246e-05,0.0,0.0,0.0,0.1676178276538849,0.0,6.7401761043583974e-06,3.12743941321969e-05
132,5.133312702178955,0.0,6.589046097360551e-05,1.9266590243205428e-05,0.0,0.0,0.0,0.16276098787784576,0.0,6.291693807725096e-06,3.273144830018282e-05
133,5.166625022888184,0.0,6.724984268657863e-05,1.8001610442297533e-05,0.0,0.0,0.0,0.1623278260231018,0.0,5.872851033927873e-06,3.374148946022615e-05
134,5.199999809265137,0.0,6.824399315519258e-05,1.681512367213145e-05,0.0,0.0,0.0,0.1647934913635254,0.0,5.481750122271478e-06,3.443927562329918e-05
135,5.233312606811523,0.0,6.897965067764744e-05,1.570364838698879e-05,0.0,0.0,0.0,0.169103741645813,0.0,5.1165961849619634e-06,3.4919103200081736e-05
136,5.266624927520752,0.0,6.9531706685666e-05,1.46634129123413e-05,0.0,0.0,0.0,0.1745329052209854,0.0,4.775696652359329e-06,3.524693238432519e-05
137,5.300000190734863,0.0,6.99527736287564e-05,1.3690524610865396e-05,0.0,0.0,0.0,0.18058450520038605,0.0,4.457461727724876e-06,3.546890366123989e-05
138,5.333312511444092,0.0,7.027984247542918e-05,1.2781091754732188e-05,0.0,0.0,0.0,0.18692174553871155,0.0,4.160398930252995e-06,3.5617267712950706e-05
139,5.36662483215332,0.0,7.053895387798548e-05,1.193130901810946e-05,0.0,0.0,0.0,0.19331884384155273,0.0,3.8831099118397105e-06,3.57145800080616e-05
140,5.400000095367432,0.0,7.074847962940112e-05,1.1137490218970925e-05,0.0,0.0,0.0,0.1996271312236786,0.0,3.624285682235495e-06,3.577659299480729e-05
141,5.43331241607666,0.0,7.092142186593264e-05,1.0396112884336617e-05,0.0,0.0,0.0,0.2057512104511261,0.0,3.382701606824412e-06,3.5814300645142794e-05
142,5.466625213623047,0.0,7.106700650183484e-05,9.7038237072411e-06,0.0,0.0,0.0,0.21163247525691986,0.0,3.157212631776929e-06,3.5835375456372276e-05
143,5.499937534332275,0.0,7.072983135003597e-05,9.05745127965929e-06,0.0,0.0,0.0,0.2172384113073349,0.0,2.94674873657641e-06,3.574030415620655e-05
144,5.5333123207092285,0.0,7.008398824837059e-05,8.45400609250646e-06,0.0,0.0,0.0,0.2225523740053177,0.0,2.7503110686666332e-06,3.557125819497742e-05
145,5.566625118255615,0.0,6.924939953023568e-05,7.890675078670029e-06,0.0,0.0,0.0,0.22756926715373993,0.0,2.5669653496152023e-06,3.535726500558667e-05
146,5.599999904632568,0.0,6.830819620518014e-05,7.364818429778097e-06,0.0,0.0,0.0,0.23229174315929413,0.0,2.3958400561241433e-06,3.51181770383846e-05
147,5.633312702178955,0.0,6.73161557642743e-05,6.873962320241844e-06,0.0,0.0,0.0,0.23672743141651154,0.0,2.236121417809045e-06,3.486748391878791e-05
148,5.666625022888184,0.0,6.631074211327359e-05,6.415790721803205e-06,0.0,0.0,0.0,0.24088701605796814,0.0,2.087049551846576e-06,3.4614222386153415e-05
149,5.699999809265137,0.0,6.531670805998147e-05,5.988136308587855e-06,0.0,0.0,0.0,0.24478302896022797,0.0,1.9479150523693534e-06,3.4364340535830706e-05
150,5.733312606811523,0.0,6.434998067561537e-05,5.588972271652892e-06,0.0,0.0,0.0,0.24842894077301025,0.0,1.8180554661739734e-06,3.412167279748246e-05
151,5.766624927520752,0.0,6.342043343465775e-05,5.216405952523928e-06,0.0,0.0,0.0,0.2518385052680969,0.0,1.6968527916105813e-06,3.388856566743925e-05
152,5.800000190734863,0.0,6.253376341192052e-05,4.868667929258663e-06,0.0,0.0,0.0,0.2550255060195923,0.0,1.5837299542909022e-06,3.366637247381732e-05
153,5.833312511444092,0.0,6.169283733470365e-05,4.544105649983976e-06,0.0,0.0,0.0,0.258003294467926,0.0,1.4781485333514865e-06,3.345574805280194e-05
154,5.86662483215332,0.0,6.058001235942356e-05,4.241176156938309e-06,0.0,0.0,0.0,0.26078569889068604,0.0,1.3796056919090915e-06,3.32010822603479e-05
155,5.899937629699707,0.0,5.9311794757377356e-05,3.958438810514053e-06,0.0,0.0,0.0,0.26338475942611694,0.0,1.2876322443844401e-06,3.292273686383851e-05
156,5.93331241607666,0.0,5.796741970698349e-05,3.694548240673612e-06,0.0,0.0,0.0,0.26581206917762756,0.0,1.201790155391791e-06,3.263448888901621e-05
157,5.966625213623047,0.0,5.660017268382944e-05,3.448248889981187e-06,0.0,0.0,0.0,0.26807862520217896,0.0,1.1216709481232101e-06,3.234553150832653e-05
158,6.0,0.0,5.524533480638638e-05,3.218368192392518e-06,0.0,0.0,0.0,0.2701948285102844,0.0,1.0468929758644663e-06,3.206189285265282e-05
159,6.0333123207092285,0.0,5.392569801188074e-05,3.003812253155047e-06,0.0,0.0,0.0,0.27217045426368713,0.0,9.771001714398153e-07,3.178740371367894e-05
160,6.066625118255615,0.0,5.265545041766018e-05,2.8035594823450083e-06,0.0,0.0,0.0,0.27401474118232727,0.0,9.119602282225969e-07,3.152438148390502e-05
161,6.099999904632568,0.0,5.144287570146844e-05,2.616656502141268e-06,0.0,0.0,0.0,0.27573633193969727,0.0,8.511629516760877e-07,3.127410673187114e-05
162,6.133312702178955,0.0,5.029223393648863e-05,2.4422133719781414e-06,0.0,0.0,0.0,0.2773433327674866,0.0,7.944187245811918e-07,3.103716881014407e-05
163,6.166625022888184,0.0,4.920506398775615e-05,2.2793994958192343e-06,0.0,0.0,0.0,0.27884331345558167,0.0,7.414574838549015e-07,3.0813684134045616e-05
164,6.199999809265137,0.0,4.81811111967545e-05,2.1274397568049608e-06,0.0,0.0,0.0,0.2802433669567108,0.0,6.920269584043126e-07,3.0603459890699014e-05
165,6.233312606811523,0.0,4.743973113363609e-05,1.9856106519000605e-06,0.0,0.0,0.0,0.281549870967865,0.0,6.458918164753413e-07,3.0458970286417753e-05
166,6.266624927520752,0.0,4.6897792344680056e-05,1.8532367676016293e-06,0.0,0.0,0.0,0.2827691435813904,0.0,6.028324150975095e-07,3.036032103409525e-05
167,6.300000190734863,0.0,4.649699985748157e-05,1.7296878240813385e-06,0.0,0.0,0.0,0.2839069962501526,0.0,5.626435495287296e-07,3.0293589588836767e-05
168,6.333312511444092,0.0,4.619643368641846e-05,1.614375378267141e-06,0.0,0.0,0.0,0.28496894240379333,0.0,5.25133998507954e-07,3.0249049814301543e-05
169,6.36662483215332,0.0,4.596736471285112e-05,1.5067503227328416e-06,0.0,0.0,0.0,0.28596004843711853,0.0,4.901250463262841e-07,3.0219896871130913e-05
170,6.400000095367432,0.0,4.5789583964506164e-05,1.4063002709008288e-06,0.0,0.0,0.0,0.28688502311706543,0.0,4.5745005650132953e-07,3.0201379559002817e-05
171,6.43331241607666,0.0,4.5648870582226664e-05,1.3125470559316454e-06,0.0,0.0,0.0,0.2877482771873474,0.0,4.2695339175224944e-07,3.0190183679223992e-05
172,6.466625213623047,0.0,4.5535187382483855e-05,1.2250438885530457e-06,0.0,0.0,0.0,0.28855401277542114,0.0,3.984898455655639e-07,3.0183993658283725e-05
173,6.499937534332275,0.0,4.54414366686251e-05,1.1433742201916175e-06,0.0,0.0,0.0,0.28930598497390747,0.0,3.719238463872898e-07,3.0181197871570475e-05
