,timeCode,blendShapes.EyeBlinkLeft,blendShapes.EyeLookDownLeft,blendShapes.EyeLookInLeft,blendShapes.EyeLookOutLeft,blendShapes.EyeLookUpLeft,blendShapes.EyeSquintLeft,blendShapes.EyeWideLeft,blendShapes.EyeBlinkRight,blendShapes.EyeLookDownRight,blendShapes.EyeLookInRight,blendShapes.EyeLookOutRight,blendShapes.EyeLookUpRight,blendShapes.EyeSquintRight,blendShapes.EyeWideRight,blendShapes.JawForward,blendShapes.JawLeft,blendShapes.JawRight,blendShapes.JawOpen,blendShapes.MouthClose,blendShapes.MouthFunnel,blendShapes.MouthPucker,blendShapes.MouthLeft,blendShapes.MouthRight,blendShapes.MouthSmileLeft,blendShapes.MouthSmileRight,blendShapes.MouthFrownLeft,blendShapes.MouthFrownRight,blendShapes.MouthDimpleLeft,blendShapes.MouthDimpleRight,blendShapes.MouthStretchLeft,blendShapes.MouthStretchRight,blendShapes.MouthRollLower,blendShapes.MouthRollUpper,blendShapes.MouthShrugLower,blendShapes.MouthShrugUpper,blendShapes.MouthPressLeft,blendShapes.MouthPressRight,blendShapes.MouthLowerDownLeft,blendShapes.MouthLowerDownRight,blendShapes.MouthUpperUpLeft,blendShapes.MouthUpperUpRight,blendShapes.BrowDownLeft,blendShapes.BrowDownRight,blendShapes.BrowInnerUp,blendShapes.BrowOuterUpLeft,blendShapes.BrowOuterUpRight,blendShapes.CheekPuff,blendShapes.CheekSquintLeft,blendShapes.CheekSquintRight,blendShapes.NoseSneerLeft,blendShapes.NoseSneerRight,blendShapes.TongueOut,blendShapes.HeadRoll,blendShapes.HeadPitch,blendShapes.HeadYaw,blendShapes.TongueTipUp,blendShapes.TongueTipDown,blendShapes.TongueTipLeft,blendShapes.TongueTipRight,blendShapes.TongueRollUp,blendShapes.TongueRollDown,blendShapes.TongueRollLeft,blendShapes.TongueRollRight,blendShapes.TongueUp,blendShapes.TongueDown,blendShapes.TongueLeft,blendShapes.TongueRight,blendShapes.TongueIn,blendShapes.TongueStretch,blendShapes.TongueWide,blendShapes.TongueNarrow
0,0.0,0.0011712606064975262,0.0,0.0,0.0,0.0,0.0,0.0,0.001025715610012412,0.0,0.0,0.0,0.0,0.0,1.0841359653568361e-05,0.0,0.0,0.0005248567322269082,0.00628075422719121,0.0,0.0028318683616816998,0.0012455323012545705,0.0,3.4479424357414246e-05,0.0,0.0,0.0,5.7921355619328097e-05,0.0,0.0,1.3940467397333123e-05,0.0,0.0017581104766577482,0.0,0.0,0.0019357864512130618,0.0,0.0,1.974307269847486e-05,0.0,0.001339079113677144,0.001331993960775435,0.0,0.0,0.00022104589152149856,0.0030442329589277506,0.003171594813466072,0.00030571562820114195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026858600322157145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2098618745803833,0.0,0.0010860852198675275,0.0,0.010092245414853096,0.0,0.009151636622846127
1,0.03333333333333333,0.0014002942480146885,0.0,0.0,0.0,0.0,0.0011240546591579914,0.0,0.001162777771241963,0.0,0.0,0.0,0.0,0.0009991925908252597,5.0518588977865875e-05,0.0,0.0,0.00036790751619264483,0.007005172781646252,0.0,0.0,0.0,0.00013048331311438233,0.0,0.009996353648602962,0.008466150611639023,0.0,0.00013587249850388616,0.0009075137204490602,0.0007185802096500993,0.00010630131146172062,6.947228393983096e-05,0.000948917877394706,0.0,0.0,0.005662071518599987,0.0,0.0,0.0,0.00029591142083518207,0.008832099847495556,0.008757348172366619,0.005495427176356316,0.004918968770653009,0.0068636732175946236,0.0,5.2736460929736495e-05,0.0,0.0010544051183387637,0.0009067054488696158,0.002237646607682109,0.00221783178858459,0.0,0.0,0.0,0.0,0.0,0.0009466472547501326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21006856858730316,0.0,0.0013642932754009962,0.0,0.012594771571457386,0.0,0.004440207965672016
2,0.06666666666666667,0.00131208635866642,0.0,0.0,0.0,0.0,0.0010619896929711103,0.0,0.0010523507371544838,0.0,0.0,0.0,0.0,0.0009397759567946196,6.251280137803406e-05,0.0,0.0,0.0002079000259982422,0.010018011555075645,0.0,0.0,0.0,0.00017506856238469481,0.0,0.010689064860343933,0.008839949034154415,0.0,0.0001493932504672557,0.0009313463233411312,0.0007060426287353039,0.00010565720003796741,6.98977819411084e-05,0.0007825675420463085,0.0,0.0,0.006196209229528904,0.0,0.0,0.0,0.0004062815278302878,0.009690194390714169,0.009656521491706371,0.006013022270053625,0.005380458198487759,0.007233005948364735,0.0,5.823759420309216e-05,0.0,0.001023762160912156,0.0008660705061629415,0.0024144735652953386,0.00239873887039721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20842577517032623,0.0,0.0014406495029106736,0.0,0.013110283762216568,0.0,0.001053634099662304
3,0.1,0.0018438396509736776,0.0,0.0,0.0,0.0,0.0,0.0,0.0015941926976665854,0.0,0.0,0.0,0.0,0.0,3.188313712598756e-05,0.0,0.0,0.0002453146153129637,0.019833527505397797,0.0,0.0074126762337982655,0.0,0.0,0.0,0.0006523647462017834,0.0,0.0,6.131800182629377e-05,0.0001788102090358734,4.533148603513837e-05,0.0002397084463154897,0.00022572271700482816,0.0002095033269142732,0.0,0.0,0.00389879010617733,0.0,0.0,0.0005595243419520557,0.0008687348454259336,0.00299985078163445,0.0031434278935194016,0.0,0.0,0.00020303511701058596,0.004985269624739885,0.005314674694091082,0.00022501836065202951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011827426496893167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21315033733844757,0.0,0.0015640398487448692,0.0,0.014381730929017067,0.0,0.00636005774140358
4,0.13333333333333333,0.0022816851269453764,0.0,0.0,0.0,0.0,0.0,0.0,0.0020205979235470295,0.0,0.0,0.0,0.0,0.0,2.1023364752181806e-05,0.0005671143881045282,0.00018076930427923799,0.0003972736594732851,0.028373505920171738,0.0,0.010329541750252247,0.0,0.0,0.0,0.00037000825977884233,0.0,0.0,0.0,0.0010563429677858949,0.0009396671084687114,0.0006333896308206022,0.0006373298238031566,0.0,0.0,0.0,0.0055665685795247555,0.0,6.755525100743398e-05,0.001493061427026987,0.0018803017446771264,0.003561104414984584,0.00375884841196239,0.0,0.0,0.000277494516922161,0.006403830833733082,0.006813856773078442,0.0002566297189332545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026177099789492786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21495509147644043,0.0,0.0017784313531592488,0.0,0.01635815016925335,0.0,0.004522288218140602
5,0.16666666666666666,0.0020341025665402412,0.0,0.0,0.0,0.0,0.0,0.0,0.0017209601355716586,0.0,0.0,0.0,0.0,0.0,4.332296521170065e-05,0.0016900418559089303,0.0004062785883434117,0.0003805543528869748,0.03933082893490791,0.0,0.011423977091908455,0.0,0.0,0.0,0.0005524935550056398,0.0,0.0,4.262135553290136e-05,0.0004164301499258727,0.00020652150851674378,0.0007968948339112103,0.0007887280662544072,0.0,0.0,0.0,0.00564134307205677,0.0,7.116042979760095e-05,0.0018888121703639627,0.00238578743301332,0.0022425793576985598,0.0023894875776022673,0.0,0.0,0.0007645344594493508,0.006703272927552462,0.0072142863646149635,0.0005337248439900577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2138173133134842,0.0,0.001995249418541789,0.0,0.017909511923789978,0.011471726931631565,0.012676605023443699
6,0.2,0.0014758880715817213,0.0,0.0,0.0,0.0,0.0,0.0,0.001159041770733893,0.0,0.0,0.0,0.0,0.0,6.225048855412751e-05,0.004590629134327173,0.0003538186429068446,0.0006600562483072281,0.049116916954517365,0.0,0.012936578132212162,0.0,0.0,0.0,0.0003087543591391295,0.0,0.0,2.5542472940287553e-05,0.00023491274623665959,0.0,0.001072667888365686,0.0010727166663855314,0.0,0.0,0.0,0.006299752742052078,0.0,0.00019651274487841874,0.0023801589850336313,0.002954665804281831,0.0012713283067569137,0.0013831522082909942,0.0,0.0,0.0009012118098326027,0.006917227059602737,0.007526924833655357,0.0006069293594919145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2151605486869812,0.0,0.0019816430285573006,0.0,0.018055642023682594,0.007476888597011566,0.008821535855531693
7,0.23333333333333334,0.0017738700844347477,0.0,0.0,0.0,0.0,0.0,0.0,0.001596952322870493,0.0,0.0,0.0,0.0,0.0,1.0848876627278514e-05,0.010705164633691311,0.0005759844207204878,0.0008332246216014028,0.0383300706744194,0.0,0.03489825502038002,0.0003603657241910696,0.0,0.0,0.0,0.00026548499590717256,0.0,0.0,0.0,0.0,0.0010985671542584896,0.0011008235160261393,0.0,0.0,0.0,0.007908987812697887,0.0,0.0003470738884061575,0.0014786063693463802,0.0015038809506222606,0.0005584584432654083,0.0008910721517167985,0.0,0.0,0.001602384727448225,0.006089390255510807,0.006491831038147211,0.0033848066814243793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00541315833106637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2238280326128006,0.0,0.0013768228236585855,0.0,0.013679500669240952,0.0,0.02012532949447632
8,0.26666666666666666,0.0015372812049463391,0.0,0.0,0.0,0.0,0.0,0.0,0.0014351406134665012,0.0,0.0,0.0,0.0,0.0,0.0,0.0141294552013278,0.0010338822612538934,0.0009010808425955474,0.032183658331632614,0.0,0.05063098296523094,0.01202451717108488,0.0,0.0,0.0,0.0,0.00013588450383394957,0.0,0.0,0.0,0.0010281589347869158,0.0011066856095567346,0.0,0.0,0.0,0.011107990518212318,0.0,0.0,0.0006502630421891809,0.0007600801181979477,0.003590678097680211,0.0034146399702876806,0.0,0.0,0.002454760717228055,0.004645305685698986,0.004969736561179161,0.004970086272805929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027923842892050743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2824772894382477,0.0,0.0009062469471246004,0.0,0.014564232900738716,0.0,0.09355618804693222
9,0.3,0.00041634764056652784,0.0,0.0,0.0,0.0,0.0,0.0,0.0006824139272794127,0.0,0.0,0.0,0.0,0.0,0.0,0.029242660850286484,0.0020340571645647287,0.0015682363882660866,0.03727492317557335,0.0,0.10394176095724106,0.02833579108119011,0.0,0.0007093881140463054,0.0,0.0011649922234937549,0.0008883476257324219,0.0,0.0,8.086529123829678e-05,0.0016320882132276893,0.0018419642001390457,0.0,0.0,0.0,0.021025504916906357,0.00025228605954907835,0.0,0.0029532501939684153,0.0029848890844732523,0.013765508309006691,0.013301290571689606,0.0,0.0,0.0017688374500721693,0.004535458516329527,0.004629490431398153,0.008817541413009167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026599863544106483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2858573794364929,0.00015578200691379607,0.0,0.004413630813360214,0.0,0.0,0.08860578387975693
